Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
テストユーザー1168755,test-user-110963@example.com,paid,2024-12-29 21:13:55 +0900,fulfilled,2024-12-29 21:14:00 +0900,JPY,8390,324,0,8714,Line item discounts,300,通常配送,2024-12-29 21:13:55 +0900,1,クラフトデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,3740,,wc5-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168756,0,テストベンダーF23,158,,,,6306930753850,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1805.1,,,payment-ref-1168756
テストユーザー1168755,test-user-110963@example.com,,,,,,,,,,,,,2024-12-29 21:13:55 +0900,1,クラフトデコ箱6号/H150(ホール・シフォン)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168757,test-user-85888@example.com,paid,2024-12-29 21:13:55 +0900,fulfilled,2024-12-29 21:14:02 +0900,JPY,4776,324,0,5100,Line item discounts,394,通常配送,2024-12-29 21:13:55 +0900,10,おてふき クラフト(ノーマルorハーフ)/100枚入 - ハーフ,352,,NAP002AA,true,true,fulfilled,テストユーザー922716,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168758,0,テストベンダーF23,90,,,,6306930721082,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1815.1,,,payment-ref-1168758
テストユーザー1168757,test-user-85888@example.com,,,,,,,,,,,,,2024-12-29 21:13:55 +0900,1,紙ナプキン クラフト/100〜10 000枚入 - 1 000枚,1650,,NAP003AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168759,test-user-81194@example.com,paid,,fulfilled,2024-12-29 21:14:00 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:55 +0900,1,【サンプル】クラフトデコ箱4号H130 - 紙トレーあり,0,,CLF002TK_sample,true,true,fulfilled,テストユーザー1165456,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306930688314,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168759,test-user-81194@example.com,,,,,,,,,,,,,2024-12-29 21:13:55 +0900,1,【サンプル】クラフトデコ箱5号H113 - 紙トレーあり,0,,CLF003TK_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168760,test-user-118619@example.com,paid,2024-12-29 21:13:55 +0900,fulfilled,2024-12-29 21:13:59 +0900,JPY,8690,0,0,8690,,0,,2024-12-29 21:13:55 +0900,1,クラフトデコ箱6号/H150(ホールケーキ、シフォンケーキ)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168761,0,テストベンダーF23,395,,,,6306930655546,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#182.1,,,payment-ref-1168761
テストユーザー1168760,test-user-118619@example.com,,,,,,,,,,,,,2024-12-29 21:13:55 +0900,1,クラフトデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,3740,,wc5-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168762,test-user-34271@example.com,paid,2024-12-29 21:13:55 +0900,fulfilled,2024-12-29 21:13:59 +0900,JPY,11550,432,0,11982,,0,通常配送,2024-12-29 21:13:54 +0900,3,UNIクラフトカットケーキ箱1号SS/10〜100個入 - 100個入り,3850,,UNI008AA,true,true,fulfilled,テストユーザー413759,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168763,0,テストベンダーF23,210,,,,6306930622778,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1822.1,,,payment-ref-1168763
テストユーザー1168764,test-user-78808@example.com,paid,2024-12-29 21:13:55 +0900,fulfilled,2024-12-29 21:13:59 +0900,JPY,1870,400,0,2270,,0,通常配送,2024-12-29 21:13:54 +0900,1,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 10個入り,1870,,CLF005TP,true,true,fulfilled,テストユーザー946390,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168765,0,テストベンダーF23,34,,,,6306930590010,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1819.1,,,payment-ref-1168765
テストユーザー1168766,test-user-118696@example.com,paid,2024-12-29 21:13:54 +0900,fulfilled,2024-12-29 21:13:59 +0900,JPY,2365,944,0,3309,,0,通常配送,2024-12-29 21:13:54 +0900,1,Criollo-Bitter-デコ箱6号H150/10〜50個入 - 10個入り,2365,,CRO005TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168767,0,テストベンダーF23,43,,,,6306930524474,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1817.1,,,payment-ref-1168767
テストユーザー1168768,test-user-118619@example.com,paid,2024-12-29 21:13:54 +0900,fulfilled,2024-12-29 21:13:59 +0900,JPY,13310,0,0,13310,,0,,2024-12-29 21:13:54 +0900,1,クラフトデコ箱6号/H150(ホールケーキ、シフォンケーキ)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168769,0,テストベンダーF23,605,,,,6306930491706,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#181.1,,,payment-ref-1168769
テストユーザー1168768,test-user-118619@example.com,,,,,,,,,,,,,2024-12-29 21:13:54 +0900,1,クラフトデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,3740,,wc5-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168768,test-user-118619@example.com,,,,,,,,,,,,,2024-12-29 21:13:54 +0900,1,白ムジデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,4620,,ww5-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168770,test-user-88734@example.com,paid,,fulfilled,2024-12-29 21:13:59 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:54 +0900,1,【サンプル】UNIクラフトクッキーBOX(1号SSサイズ用),0,,UNI013AA_sample,true,true,fulfilled,テストユーザー939265,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306930458938,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168770,test-user-88734@example.com,,,,,,,,,,,,,2024-12-29 21:13:54 +0900,1,【サンプル】UNIクラフトデコ箱6号H80 - トレーなし,0,,UNI003AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168771,test-user-7723@example.com,paid,2024-12-29 21:13:54 +0900,fulfilled,2024-12-29 21:13:59 +0900,JPY,7985,0,0,7985,Line item discounts,1035,,2024-12-29 21:13:54 +0900,2,白ムジデコ箱4号H130(ツヤ有)/10〜50個入(ホールケーキ) - 50個入り,4510,,WMJ002TK,true,true,fulfilled,テストユーザー250499,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168772,0,テストベンダーF23,164,,,,6306930426170,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1813.1,,,payment-ref-1168772
テストユーザー1168773,test-user-76480@example.com,paid,,fulfilled,2024-12-29 21:13:59 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:54 +0900,1,【サンプル】クラフトデコ箱6号H150 - ホワイトプラトレーあり,0,,CLF005TP_sample,true,true,fulfilled,テストユーザー1168774,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306930393402,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168775,test-user-81219@example.com,paid,2024-12-29 21:13:54 +0900,fulfilled,2024-12-29 21:13:58 +0900,JPY,1936,944,0,2880,,0,通常配送,2024-12-29 21:13:53 +0900,1,Criollo- Milk -デコ箱5号H113/10〜50個入 - 10個入り,1936,,CRO002TK,true,true,fulfilled,テストユーザー1168776,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168777,0,テストベンダーF23,35,,,,6306930327866,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1810.1,,,payment-ref-1168777
テストユーザー1168778,test-user-6093@example.com,paid,2024-12-29 21:13:53 +0900,fulfilled,2024-12-29 21:13:58 +0900,JPY,7918,324,0,8242,Line item discounts,222,通常配送,2024-12-29 21:13:53 +0900,1,UNIロールケーキ箱ロール・デコ/10〜100個入 - 50個入り,3300,,rc-0001t,true,true,fulfilled,テストユーザー245350,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168779,0,テストベンダーF23,148,,,,6306930295098,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1807.1,,,payment-ref-1168779
テストユーザー1168778,test-user-6093@example.com,,,,,,,,,,,,,2024-12-29 21:13:53 +0900,2,クラフトデコ箱 3号(EF)/(ホールケーキ)/10個or50個入り - 50個入り,2420,,wc3-0001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168780,test-user-81095@example.com,paid,2024-12-29 21:13:53 +0900,fulfilled,2024-12-29 21:13:58 +0900,JPY,5832,0,0,5832,Line item discounts,328,,2024-12-29 21:13:53 +0900,4,UNIクラフトクッキーBOX/SSサイズ用/10〜100個入 - 10セット,1540,,cc1-ss-001bs,true,true,fulfilled,テストユーザー1168781,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168782,0,テストベンダーF23,112,,,,6306930262330,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1808.1,,,payment-ref-1168782
テストユーザー1168783,test-user-78408@example.com,paid,,fulfilled,2024-12-29 21:13:56 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:53 +0900,1,【サンプル】クラフトデコ箱 3号(EF) - ゴールドプラトレーあり,0,,sample-wc3-0001tg,true,true,fulfilled,テストユーザー1168744,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306930229562,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168784,test-user-110727@example.com,paid,2024-12-29 21:13:52 +0900,fulfilled,2024-12-29 21:13:57 +0900,JPY,7040,0,0,7040,,0,,2024-12-29 21:13:52 +0900,1,クラフトデコ箱6号/H150(ホール・シフォン)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168785,0,テストベンダーF23,128,,,,6306930164026,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1800.1,,,payment-ref-1168785
テストユーザー1168784,test-user-110727@example.com,,,,,,,,,,,,,2024-12-29 21:13:52 +0900,1,UNIクラフトデコ箱7号/H150/10〜50個入 - 10個入り,2090,,wc7-op-0002pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168786,test-user-118694@example.com,paid,2024-12-29 21:13:52 +0900,fulfilled,2024-12-29 21:13:57 +0900,JPY,4950,400,0,5350,,0,通常配送,2024-12-29 21:13:52 +0900,1,クラフトデコ箱6号/H150(ホール・シフォン)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168787,0,テストベンダーF23,90,,,,6306930131258,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1801.1,,,payment-ref-1168787
テストユーザー1168788,test-user-78858@example.com,paid,,fulfilled,2024-12-29 21:13:57 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:52 +0900,1,【サンプル】クラフトデコ箱6号/H150 - ホワイトプラトレーあり,0,,sample-wc601pt,true,true,fulfilled,テストユーザー1168789,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306930098490,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168788,test-user-78858@example.com,,,,,,,,,,,,,2024-12-29 21:13:52 +0900,1,【サンプル】UNIロールケーキ箱なロール・デコ - 紙トレーあり,0,,sample-rc001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168790,test-user-889@example.com,paid,,fulfilled,2024-12-29 21:13:57 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:52 +0900,1,【サンプル】UNIロールケーキ箱なロール・デコ - 紙トレーあり,0,,sample-rc001t,true,true,fulfilled,テストユーザー243141,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306930065722,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168790,test-user-889@example.com,,,,,,,,,,,,,2024-12-29 21:13:52 +0900,1,【サンプル】UNIクラフトデコ箱5号/H80 - 紙トレーあり,0,,sample-wc5-op-0001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168791,test-user-85547@example.com,paid,,fulfilled,2024-12-29 21:13:56 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:52 +0900,1,【サンプル】UNIロールケーキ箱なロール・デコ - 紙トレーあり,0,,sample-rc001t,true,true,fulfilled,テストユーザー1168792,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306930032954,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168791,test-user-85547@example.com,,,,,,,,,,,,,2024-12-29 21:13:52 +0900,1,【サンプル】UNIクラフトデコ箱5号/H80 - 紙トレーあり,0,,sample-wc5-op-0001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168794,test-user-78909@example.com,paid,2024-12-29 21:13:52 +0900,fulfilled,2024-12-29 21:13:57 +0900,JPY,3000,400,0,3400,Line item discounts,300,通常配送,2024-12-29 21:13:52 +0900,1,UNIクラフトロールケーキ箱/10〜100個入 - 50個入り,3300,,UNI012TK,true,true,fulfilled,テストユーザー1168795,,,,,,,,,,,,,,,,,,,,,,manual (銀行振込),payment-ref-1168796,0,テストベンダーF23,60,,,,6306929967418,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1809.1,,,payment-ref-1168796
テストユーザー1168797,test-user-90695@example.com,paid,2024-12-29 21:13:52 +0900,fulfilled,2024-12-29 21:13:57 +0900,JPY,2090,620,0,2710,,0,通常配送,2024-12-29 21:13:52 +0900,1,正方形オリジナルオーダースタンプ/1個から - 40×40mm,2090,,ss-4040,true,true,fulfilled,テストユーザー1168798,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168799,0,テストベンダーF23,95,,,,6306929934650,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#180.1,,,payment-ref-1168799
テストユーザー1168801,test-user-82505@example.com,paid,,fulfilled,2024-12-29 21:13:56 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:51 +0900,1,【サンプル】UNIクラフトデコ箱5号/H150 - 紙トレーあり,0,,sample-wc5-op-0002t,true,true,fulfilled,テストユーザー1168634,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306929901882,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168801,test-user-82505@example.com,,,,,,,,,,,,,2024-12-29 21:13:51 +0900,1,【サンプル】クラフトデコ箱6号/H150 - ホワイトプラトレーあり,0,,sample-wc601pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168802,test-user-75762@example.com,paid,2024-12-29 21:13:51 +0900,fulfilled,2024-12-29 21:13:56 +0900,JPY,2780,620,0,3400,Line item discounts,300,通常配送,2024-12-29 21:13:51 +0900,1,UNIクラフトデコ箱6号/H80/10〜50個入 - 50個入り,3080,,wc6-op-0001,true,true,fulfilled,テストユーザー714859,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168803,0,テストベンダーF23,56,,,,6306929869114,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1794.1,,,payment-ref-1168803
テストユーザー1168804,test-user-118693@example.com,paid,2024-12-29 21:13:51 +0900,fulfilled,2024-12-29 21:13:54 +0900,JPY,1606,904,0,2510,,0,通常配送,2024-12-29 21:13:51 +0900,1,UNIクラフトデコ箱6号/H80/10〜50個入 - 10個入り,1606,,wc6-op-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168805,0,テストベンダーF23,29,,,,6306929836346,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1793.1,,,payment-ref-1168805
テストユーザー1168806,test-user-15692@example.com,paid,,fulfilled,2024-12-29 21:13:56 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:51 +0900,1,【サンプル】デコ箱5号-Criollo-Bitter - ホワイトプラトレーあり,0,,sample-wcr-b501pt,true,true,fulfilled,テストユーザー260486,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306929803578,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168806,test-user-15692@example.com,,,,,,,,,,,,,2024-12-29 21:13:51 +0900,1,【サンプル】クラフトデコ箱5号/H150 - 紙トレーあり,0,,sample-wc502t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168806,test-user-15692@example.com,,,,,,,,,,,,,2024-12-29 21:13:51 +0900,1,【サンプル】白ムジデコ箱5号/H113 - 紙トレーあり,0,,sample-ww501t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168807,test-user-15692@example.com,paid,2024-12-29 21:13:51 +0900,fulfilled,2024-12-29 21:13:56 +0900,JPY,6996,0,0,6996,,0,,2024-12-29 21:13:51 +0900,1,白ムジデコ箱5号/H113(ホールケーキ)/10個or50個入り - 50個入り,5060,,ww5-0001t,true,true,fulfilled,テストユーザー260486,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168808,0,テストベンダーF23,127,,,,6306929770810,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1790.1,,,payment-ref-1168808
テストユーザー1168807,test-user-15692@example.com,,,,,,,,,,,,,2024-12-29 21:13:51 +0900,1,デコ箱5号-Criollo-Milk/H113/10個or50個入り - 10個入り,1936,,wcr5-m-0001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168809,test-user-118690@example.com,paid,2024-12-29 21:13:51 +0900,fulfilled,2024-12-29 21:13:53 +0900,JPY,1540,620,0,2160,,0,通常配送,2024-12-29 21:13:50 +0900,1,クラフトデコ箱 3号(EF)/(ホールケーキ)/10個or50個入り - 10個入り,1540,,wc3-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168810,0,テストベンダーF23,28,,,,6306929738042,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1782.1,,,payment-ref-1168810
テストユーザー1168811,test-user-81722@example.com,paid,,fulfilled,2024-12-29 21:13:53 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:50 +0900,1,【サンプル】UNIクラフトカットケーキ箱S/2号,0,,sample-cc2-s-001,true,true,fulfilled,テストユーザー1168812,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306929672506,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168811,test-user-81722@example.com,,,,,,,,,,,,,2024-12-29 21:13:50 +0900,1,【サンプル】UNIロールケーキ箱なロール・デコ - 紙トレーあり,0,,sample-rc001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168811,test-user-81722@example.com,,,,,,,,,,,,,2024-12-29 21:13:50 +0900,1,【サンプル】UNIクラフトカットケーキ箱M/3号,0,,sample-cc3-m-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168813,test-user-118692@example.com,paid,2024-12-29 21:13:50 +0900,fulfilled,2024-12-29 21:13:55 +0900,JPY,9900,315,0,10215,,0,通常配送,2024-12-29 21:13:50 +0900,2,クラフトデコ箱6号/H150(ホールケーキ、シフォンケーキ)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168814,0,テストベンダーF23,450,,,,6306929639738,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#179.1,,,payment-ref-1168814
テストユーザー1168815,test-user-118695@example.com,paid,2024-12-29 21:13:50 +0900,fulfilled,2024-12-29 21:13:53 +0900,JPY,9900,0,0,9900,,0,,2024-12-29 21:13:50 +0900,2,クラフトデコ箱6号/H150(ホール・シフォン)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168816,0,テストベンダーF23,180,,,,6306929606970,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1788.1,,,payment-ref-1168816
テストユーザー1168817,test-user-76078@example.com,paid,,fulfilled,2024-12-29 21:13:55 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:13:50 +0900,1,【サンプル】UNIクラフトクッキーBOX/SSサイズ用,0,,sample-ccbox-ss,true,true,fulfilled,テストユーザー937437,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306929574202,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168817,test-user-76078@example.com,,,,,,,,,,,,,2024-12-29 21:13:50 +0900,1,【サンプル】UNIクラフトデコ箱5号/H150 - 紙トレーあり,0,,sample-wc5-op-0002t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168817,test-user-76078@example.com,,,,,,,,,,,,,2024-12-29 21:13:50 +0900,1,【サンプル】UNIクラフトデコ箱7号/H80 - プラトレーあり,0,,sample-wc7-op-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168817,test-user-76078@example.com,,,,,,,,,,,,,2024-12-29 21:13:50 +0900,1,【サンプル】UNIクラフトカットケーキ箱SS/1号,0,,sample-cc1-ss-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168817,test-user-76078@example.com,,,,,,,,,,,,,2024-12-29 21:13:50 +0900,1,【サンプル】デコ箱5号-Criollo-Bitter - 紙トレーあり,0,,sample-wcr-b501t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168817,test-user-76078@example.com,,,,,,,,,,,,,2024-12-29 21:13:50 +0900,1,【サンプル】UNIロールケーキ箱なロール・デコ - 紙トレーあり,0,,sample-rc001t,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1168818,test-user-118691@example.com,paid,2024-12-29 21:13:50 +0900,fulfilled,2024-12-29 21:13:55 +0900,JPY,4950,400,0,5350,,0,通常配送,2024-12-29 21:13:50 +0900,1,クラフトデコ箱6号/H150(ホール・シフォン)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168819,0,テストベンダーF23,90,,,,6306929541434,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1787.1,,,payment-ref-1168819
テストユーザー1168820,test-user-78229@example.com,paid,2024-12-29 21:13:50 +0900,fulfilled,2024-12-29 21:13:55 +0900,JPY,1540,550,0,2090,,0,通常配送,2024-12-29 21:13:50 +0900,1,クラフトデコ箱 3号(EF)/(ホールケーキ)/10個or50個入り - 10個入り,1540,,wc3-0001pt,true,true,fulfilled,テストユーザー938407,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1168821,0,テストベンダーF23,28,,,,6306929508666,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#1772.1,,,payment-ref-1168821
テストユーザー1168822,test-user-91875@example.com,paid,2024-12-29 21:13:50 +0900,fulfilled,2024-12-29 21:13:52 +0900,JPY,2472,1074,0,3546,Line item discounts,58,通常配送,2024-12-29 21:13:49 +0900,1,クラフトデコ箱 4号(EF)/(ホールケーキ)/10個or50個入り - 50個入り,2530,,wc4-0001,true,true,fulfilled,テストユーザー950689,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1168823,0,テストベンダーF23,46,,,,6306929475898,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#1784.1,,,payment-ref-1168823
